vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Ведущий специалист по информационной безопасности в отдел интеграции,https://hh.ru/applicant/vacancy_response?vacancyId=44185180,2021-07-21T11:58:06+0300,False,50000,,RUR,Нет опыта,Полный день,Информационная безопасность;Linux;TCP/IP;Технические средства информационной защиты;Внедрение систем информационной безопасности;SSH;Сетевые технологии;Администрирование серверов Windows;Настройка ПО;,Группа Компаний Астрал,Калуга,"АО «Калуга Астрал» — одна из крупнейших IT-компаний в России (входим в ТОП-100), на рынке с 1993 года. Основное направление — разработка программного обеспечения. Более 850 сотрудников в головном офисе в Калуге. Официальные представительства в Москве, Санкт-Петербурге, Екатеринбурге, Воронеже, Саратове, Уфе, Омске, Новосибирске, Краснодаре, Волгограде. Обязанности:  Администрирование и сопровождение mail и web-шлюзов, web application firewall, систем обнаружения/предотвращения вторжений (IDS/IPS). Участие в разработке сетевых схем, стандартов конфигурирования сетевого оборудования. Периодический пересмотр правил межсетевого экранирования. Планирование, проектирование, оптимизация, внедрение защитных мер, устранение неполадок в системе безопасности сети. Настройка и тестирование решений ИБ. Взаимодействие со специалистами вендоров и заказчиков по постановке и решению технических задач, контроль сроков, управление инцидентами. Техническая и консультационная поддержка, выявление потребностей учреждений в части обеспечения СЗИ, проработка и внедрение решений в разрезе ИБ. Администрирование &quot;отечественных&quot; ОС: Red OS, BaseAlt и пр. знание и опыт установки/настройки/поддержки Windows Server и службы Active Directory. (опыт миграции Active Directory в организациях является преимуществом); Опыт работы с одним или несколькими продуктами виртуализации производителей VMware, Microsoft, Red Hat или др. Соблюдение сроков исполнения задач по SLA.  Требования:  знания и практический опыт в области СЗИ: FW, IPS, SIEM, DLP, IDM, AV. Приветствуется знания и опыт настройки в том числе от следующих вендоров : CheckPoint, Positive Technologies, InfoWatch, Касперский, Код Безопасности, ИнфоТекс; знание правовых и нормативных документов: ФЗ 149; ФЗ 152. Приказы ФСТЭК 17, 21; ГОСТ Р 50922; ГОСТы 34 серии опыт работы с нормативно-правовыми актами и организационно-распорядительными документами по технической защите информации.  Будет плюсом:  Понимание основных задач управления инцидентами и запросами на обслуживание; Опыт реализации комплексных проектов по обеспечению ИБ; Понимание базовых сетевых технологий (OSI layers, pf/iptables, routing, filtering, NAT, IPv6, VPN, DNS); Умение настраивать маршрутизацию и фильтрацию трафика, VPN, проброс портов, создавать SSH-тоннели; Опыт настройки распространённого серверного ПО: apache, mysql, postfix, dovecot, samba, named, OpenVPN и т. п.  Преимущества работы в компании:  Прозрачная система мотивации и грейдов в компании; Повышение квалификации и обучение за счет компании, посещение профильных конференций; Трудоустройство по ТК РФ, ДМС; Барная стойка в офисе; Возможность побывать во всех уголках России. "
Senior Technical Event Manager,https://hh.ru/applicant/vacancy_response?vacancyId=45789325,2021-06-28T15:12:40+0300,False,,,,От 3 до 6 лет,Удаленная работа,Английский язык;Event Management;,GridGain Systems,Москва,"We are the company that developed and continues to refine and improve the Apache Ignite distributed database and the entire suite of GridGain products. In 2020, we received multiple business and technology awards. For example, we were named in Silicon Valley Business Journal’s Fastest Growing Private Companies, Deloitte Technology Fast 500, and Inc. 5000. Developers worldwide choose Apache Ignite and GridGain for their projects in fields such as banking, fintech, ecommerce, IoT, and biotech. You are going to lead the global Ignite community events and GridGain corporate events. Apache Ignite is one of the most active communities in the Apache Software Foundation, with 500,000 downloads per month. Our events calendar includes global Virtual Meetup, online developer training, offline local groups, and Ignite Summit — a one-day international community conference. In addition, our speakers present at IT events all over the world. We expect you to support existing events and introduce our audience to new event formats. Location:St. Petersburg, Moscow, or remote Essential Job Duties and Responsibilities   Drive and deliver the Ignite Summit   Plan, coordinate, and control the GridGain and Apache Ignite communities’ online and offline events (trainings, meetups, community gatherings, Ignite Summit, and so on)   Plan, coordinate, and manage GridGain speakers’ presentations at external conferences and meetups (update event schedules, help with abstracts and profiles, and coordinate promotions)   Work with contractors (venues, catering, recording, online platforms, designers, and so on)   Create swag for events and raffles and control logistics   Plan and control budget and event reporting   Skills and Requirements   Advanced English   Three to five years of experience in event marketing in the IT field   Curiosity about and interest in tech; ability to engage with a highly technical audience   Ability to organize and manage multiple projects     Perks   Competitive salary   Excellent benefits package, including medical insurance that includes dental coverage and gym membership reimbursement   Stock options   Remote or onsite work (onsite in the &quot;A&quot; class business center in the center of St. Petersburg)   About GridGain GridGain company is revolutionizing real-time data access and processing by offering an in-memory computing platform that is powered by the Apache® Ignite® distributed database. Common use cases for the GridGain platform include application acceleration and the use of digital integration hubs for real-time data access across data sources and applications. GridGain solutions are used by many types of global enterprises, such as financial services, software, ecommerce, retail, online business services, health care, telecom, and transportation. GridGain’s client list includes Microsoft, IBM, ING, CITI, American Express, Finastra, UPS, Hewlett Packard Enterprise, American Airlines, United Healthcare. GridGain delivers unprecedented speed, massive scalability, and real-time data access for both legacy and greenfield applications. Deployed on a distributed cluster of commodity servers, GridGain software can reside between the application and data layers (RDBMS, NoSQL, and Apache® Hadoop®), thus requiring no rip-and-replace of existing databases; or GridGain software can be deployed as a distributed database for high performance computing with in-memory speed. For more information, visit gridgain.com."
Бариста-кассир,https://hh.ru/applicant/vacancy_response?vacancyId=45622516,2021-06-21T23:05:21+0300,False,35000,50000,RUR,От 1 года до 3 лет,Полный день,Работа в команде;Грамотная речь;оформление заказов;Доброжелательность;Опрятность;,No name coffee,Железнодорожный,"Обязанности:  Готовить вкусный кофе быть приветливым к гостям Принимать заказы и рассчитывать гостей поддерживать чистоту  Требования:  Опрятность Приветливость  Условия:  Зарплата без задержек; Бесплатная форма; Сменный график 4/3 и 5/2 с плавающими выходными. Смены утренние, вечерние по 8-12 часов; "
Project Coordinator / Project Manager Assistant,https://hh.ru/applicant/vacancy_response?vacancyId=44329023,2021-07-16T16:51:47+0300,False,,80000,RUR,Нет опыта,Полный день,,CBRE,Москва,"CBRE Group, Inc. is the world’s largest commercial real estate services and investment firm, with 2020 revenues of $23.8 billion and more than 100,000 employees (excluding affiliate offices). CBRE has been included on the Fortune 500 since 2008, ranking #128 in 2020. It also has been voted the industry’s top brand by the Lipsey Company for 20 consecutive years, and has been named one of Fortune’s “Most Admired Companies” for nine years in a row, including being ranked number one in the real estate sector in 2021, for the third consecutive year. Its shares trade on the New York Stock Exchange under the symbol “CBRE.” CBRE offers a broad range of integrated services, including facilities, transaction and project management; property management; investment management; appraisal and valuation; property leasing; strategic consulting; property sales; mortgage services and development services.   Responsibilities:  support the Project Manager during projects business communication mails/conference calls/emails preparation project progress reports internal/external  review of the cost estimates from the vendors (general contractor, designer, furniture supplier, etc.)   participation in the conference calls and meetings with all the project participants (Client, designed, general contractor, etc.), including the meetings fully in English   project documents management   projects budget management  fit-out monitoring and control projects timeline management fit-out Department development  Requirements:  higher education (Industrial and civil construction) fluent spoken and written English confident PC (MS Project, AutoCAD) analytical, communication, organizational, prioritizing &amp; planning skills client and result oriented teamwork player, self organized  Conditions:  Great career opportunities in world largest multinational professional consulting firm in commercial real estate; Professional growth in interesting big projects; Friendly environment; Competitive salary; Medical insurance; In-house doctor – on weekly basis; Comfortable office in Moscow International Business Center &quot;Moscow City&quot; "
Guest Service Representative - Fixed Term Contract,https://hh.ru/applicant/vacancy_response?vacancyId=45798497,2021-06-28T19:23:57+0300,False,38166,59857,RUR,Нет опыта,Полный день,Business English;MS PowerPoint;MS Access;Customer Service;bachelors degree;,Boeing,Москва,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Talent Acquisition is currently looking for a Guest Service Representative to join the team in Skolkovo, Moscow, Russia. Position Responsibilities:   Assists less experienced personnel   Checks picture identification, maintains record of visitor, notifies Boeing point of contact   Verifies through the Enterprise Plant Security System (EPSS) visitor name, social security number and level of clearance   Contacts appropriate Boeing department as necessary   Completes task with minimal supervision   Uses Enterprise Plant Security System to validate clearance level and assists less experienced personnel in issuing appropriate badge in accordance with visit   Answers telephone call with Boeing standard greeting   Understands policy and filter/transfer solicitation calls, and transfers calls to appropriate or requested individuals   Understanding of policies, procedures and process to ensure compliance with Government and company requirements regarding controlled and prohibited items entering and leaving Boeing facilities   Monitors and checks for approval of controlled items requiring prior coordination of permits. Contacts appropriate department if necessary   Provides assistance in maintaining awareness of all activity in Lobby and perimeter. Prohibits loitering, around lobby and front door. Reports any suspicious activity to security department   Ensures persons on company property are properly identified and authorized to access property   Thorough understanding of company nondisclosure policies as it pertains to third party inquiries   Directs vendors, delivery of commercial express packages, provides general location and policy information, and answers questions in accordance with Boeing policies   Assists less experienced personnel in the interpretation of written lobby policies and procedures to ensure compliance with Government and company requirements   With minimum supervision, coordinates and prepares travel arrangements for business travel   Prepares and submits expense reports   Employer will not sponsor applicants for employment visa status. Basic qualifications (Required skills/experience):   Existing rights to work in Russia   Preferred Qualifications (Desired Skills/Experience):   Bachelor’s/Master’s degree or current last-year student of Bachelor/Master program   Fluency in English and Russian   Proficient in MS Office programs (Outlook, MS Excel in particular)   Proven experience with administrative daily support, travel support   Self-motivated, friendly and with good communicative and interpersonal skills; attention to details and problem-solving skills   Accuracy   Availability to work overtime   Relocation: This position does not offer relocation. Candidates must live in the immediate area or relocate at their own expense. Experience LevelIndividual ContributorContingent Upon Program AwardNo, this position is not contingent upon program awardScheduleFull timeBoeing is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military/veteran status or other characteristics protected by law."
Администратор Linux,https://hh.ru/applicant/vacancy_response?vacancyId=44094685,2021-06-22T16:27:11+0300,False,,,,От 3 до 6 лет,Удаленная работа,Linux;Postfix;Dovecot;Apache;Nginx;Squid;Samba;Bind/named;,Холдинг «Аэропорты Регионов»,Екатеринбург,"«Аэропорты Регионов» - ведущий аэропортовый холдинг России, стратегическим инвестором которого является Группа компаний &quot;Ренова&quot; В настоящий момент в холдинг входят семь аэропортов:  Международный аэропорт &quot;Кольцово&quot;, г. Екатеринбург, Международный аэропорт &quot;Курумоч&quot;, г. Самара, Международный аэропорт &quot;Платов&quot;, г. Ростов-на-Дону, Международный аэропорт &quot;Стригино&quot;, г. Нижний Новгород, Международный аэропорт &quot;Гагарин&quot;, г. Саратов, Международный аэропорт Петропавловск-Камчатский (Елизово), г. Петропавловск-Камчатский, Аэропорт &quot;Новый Уренгой&quot;, г. Новый Уренгой  В настоящее время в ИТ-Центре Холдинга в г. Екатеринбург открыта вакансия Администратора Linux Обязанности:  Обслуживание виртуальных машин и физических серверов под управлением ОС CentOS, Debian Развертывание, обслуживание сервисов на базе Postfix, Dovecot, Apache, Nginx, Squid, Bind/named, Samba Создание и поддержание в актуальном состоянии скриптов на bash, perl/python Взаимодействие с разработчиками по вопросам компиляции, организации единого подхода к размещению компонентов и конфигураций приложений Организация и поддержка процесса резервного копирования Linux окружений  Требования:  Знание операционных систем Linux на базе RHEL, Debian Опыт работы с базовыми ролями Windows Server (умение интегрироваться с Windows-based системами) Опыт работы с Postfix, Dovecot, Apache, Nginx, Squid, Bind/named, Samba Навыки траблшутинга неочевидных проблем на уровне приложений, операционных систем Умение использовать свои скрипты в интеграциях между сервисами, в регулярном обслуживании систем, в генерации отчетности, в сборе данных для мониторинга, а также умение разобраться в чужих скриптах и конфигурациях. Опыт разработки технической документации на внедряемые и эксплуатируемые системы  Будет преимуществом:  Творческий подход к нестандартным задачам (речь о решении задач, у которых на момент постановки не существует готовых решений или единственно верных решений) Базовые знания по диагностике неисправностей сетей передачи данных (в случае проблем на стыке технологий – возможность исключить неисправность в сети на вверенных объектах) Базовые знания по системам виртуализации (KVM, VMware), системам контейнеризации (Docker) Опыт использования Ansible Знание основ систем хранения данных и сетей хранения данных, технологий MPIO и LVM Опыт работы с OpenVPN Знания и опыт работы с PostgreSQL, MySQL Сертификаты (RedHat, PostgreSQL) Опыт работы в команде разработки / опыт тесного взаимодействия с разработчиками  Мы предлагаем:  Условия работы: бессрочный трудовой договор, офис с видом на воздушную гавань лучшего регионального аэропорта, график 5/2, отсутствие строгого дресс-кода, парковка для автомобиля; рассматриваем вариант удаленной работы для соискателей из других городов Уровень заработной платы, который зависит от ваших технических знаний и навыков, состоит из оклада и ежемесячного премирования Заботу о здоровье: корпоративную программу ДМС Знания: профессиональные программы обучения Корпоративные мероприятия: Новый год, командные выезды, участие в интеллектуальных играх. Еще новогодние подарки для ваших детей "
Business Excellence Specialist,https://hh.ru/applicant/vacancy_response?vacancyId=46307940,2021-07-16T17:34:42+0300,False,,,,От 3 до 6 лет,Полный день,Английский язык;Project management;MS PowerPoint;Business English;Time management;,Производственная компания Такеда,Ярославль,"Are you looking for a patient-focused company that will inspire you and support your career? If so, be empowered to take charge of your future at Takeda. Join us as a Business Excellence Specialist in our Yaroslavl Takeda site.Here, everyone matters, and you will be a vital contributor to our inspiring, bold mission. Functions:Analysis of production and financial efficiency of the enterprise;Coordination of project teams and initiatives aimed at reducing costs, increasing efficiency and/or safety. Responsibilities:1. Develop and participate in the implementation of initiatives aimed at reducing costs, improving efficiency and/or workplace safety, namely:- Collect, systematize and analyze information related to production efficiency (within the framework of the company&#39;s projects);- Organize regular collection of production personnel initiatives to reduce costs, improve efficiency and/or safety through idea box, production personnel meetings (kaizen teams), individual interviews, etc;- Conduct a periodic comparative analysis of the company&#39;s performance (the basis for comparison is the performance of other companies in the company and/or other companies in the industry);- Organize the implementation of improvement initiatives, draw up implementation plans, coordinate the timing and stages of the implementation of initiatives.- Coordinate or calculate the economic effect of the implementation of measures implemented under the projects.2. Monitor the achievement of overall performance improvement targets set for the heads of production and auxiliary functions of the Enterprise.3. Form project teams and assign roles to team members.4. Ensure periodic preparation and timely provision of analytical materials on the progress of implementation of developed techniques, projects and tools to improve efficiency.5. Evaluate the status and activities of departments to implement efficiency improvement tools, lean production tools and control their implementation.6. Coordinate the training of personnel in new business efficiency techniques and lean production tools as well as maintain compliance with safe working conditions, prevention of occupational injuries and diseases in accordance with the requirements of legislation, work and rest regimes. Education and Experience:Higher technical, IT or economical education;2 years of work experience in the field of implementation of business efficiency projects;Knowledge of practices and policies to improve production efficiency and/or workplace safety in similar enterprises;Knowledge of the nature of interaction between departments in the work process;Knowledge of English at the Upper-Intermediate level;Personal agility; Skills you need:High degree of Ethics;Excellent organizational, project management, communication (written and verbal) skills;Leadership (guides and influences others toward the accomplishment of a goal);Proactivity, ability to work individually and as part of a complex project team;Business Acumen (concepts and practices and applies them across all situations);Strong Interpersonal Skills (effectively interacts with diverse cross section of people at all levels of the organization including executive leadership);Good Analytical Skills;Strong Negotiation Skills;Knowledge of Microsoft Office: Excel (must have), Word, Power Point at proficiency level."
3D Art Generalist,https://hh.ru/applicant/vacancy_response?vacancyId=45788177,2021-06-28T14:47:11+0300,False,,,,От 3 до 6 лет,Удаленная работа,Unity;Adobe After Effect;Работа в команде;Креативность;Разработка концепции;,Хайпмастерс,Москва,"Миссия Hypemasters - создавать легендарные игры, задающие тренды в своих жанрах. Мы хотим, чтобы в наши игры играли годами игроки по всему миру.Мы работаем над классической RTS в сеттинге WW2 на мобильные устройства. И нам нужен человек, который умеет делать реалистичные анимации персонажей, работает с освещением в Unity, а также имеет знания пайплайнов производства графики. Команда сейчас состоит из 24-х человек и строится по принципу меритократии идей - в игру можно привнести много идей и предложений. Мы ценим опыт, но еще больше мы ценим про-активность и вовлеченность. У тебя будет много ответственности и свободы творчества. У нас нет бюрократии и лишних процессов - вся команда нацелена на результат и мы ищем схожих по духу людей. Нам не важно в каком ты городе или стране - работать можно как из офиса в СПБ, так и удаленно. Главное для нас - это любовь к своему делу и желание делать лучшее, что есть в мире. Это то, что нас объединяет. Задачи:  Создание и интеграция анимаций в проект Создание и интеграция в проект VFX Настройка освещения и материалов в игре Модификация и реализация новых шейдеров Работа с 2D и 3D контентом Оптимизация для мобильных устройств  Требования:   Опыт в gamedev индустрии от 3 лет Анимация (риггинг, скиннинг, позы) VFX Знание Unity Знание основных пайплайнов производства графики Большим плюсом будет знание шэйдера (URP, ShaderGr) Активное участие в решении проблем возникающих в ходе проекта Хороший художественный вкус и большое желание создавать красивые игры  Мы предлагаем:  Работу над легендарными играми в международной компании Трудоустройство по ТК РФ, белую зарплату Работу с топовыми специалистами игрового рынка (ex-CM, WG, Nekki, Playrix, Sperasoft, FB - you name it! У нас работают лучшие из лучших) Меритократия идей - все идеи оцениваются исключительно с точки зрения соответствия ценностям и целям проекта; в игровой команде все равны Культура роста - тебя ждут амбициозные цели и культура, которая постоянно провоцирует рост Новый офис в Петроградском районе (технопарк Ленполиграфмаш) Возможность работать удаленно ( ты всегда можешь выбрать удобный для себя формат работы)     "
"Web-программист / Full Stack разработчик, удаленно",https://hh.ru/applicant/vacancy_response?vacancyId=45898437,2021-07-01T15:06:50+0300,False,70000,150000,RUR,От 3 до 6 лет,Удаленная работа,jQuery;JavaScript;CSS3;HTML5;1С-Битрикс;MySQL;PHP5;CMS Wordpress;Ajax;HTML;Кроссбраузерная верстка;Грамотность;Joomla CMS;phpMyAdmin;Многозадачность;Java;,Жарков Василий Владимирович,Санкт-Петербург,"Мы ищем специалиста удаленно  Мы ищем специалиста, который умеет интегрировать сайт с основными системами администрирования, такими как: 1С-Bitrix, Joomla, WordPress и др. , работать в режиме многозадачности. Обязанности:   Интеграция верстка с CMS  Поддержка и доработка уже существующих сайтов (добавить страницу, передвинуть меню и т.п.); Установка/перенос сайтов на хостинг; Редактирование чужого кода, замена картинок, текста; Написание скриптов (попап, анимация, таймер, онлайн-тест и пр.);  Требования:  Хорошие навыки HTML5, CSS3, JavaScript, jQuery; CSS3 анимации, SASS, BEM (class names), Gulp (будет преимуществом); Знания: PHP5-7‚ MySQL‚ Ajax; Опыт в коммерческой верстке обязателен (опыт работы в студии будет преимуществом); Наличие опыта разработки и знание различных CMS (1С-Битрикс, Wordpress) ; Умение и желание работать в команде; Аккуратность (осмысленность) в работе.  Условия:  5-дневная рабочая неделя 10:00-19:00 (пт 18:00), обеденный перерыв. Оклад + премии за выполнение KPI Работа удаленно Возможность проходить необходимое дополнительное обучение за счет компании. Возможность профессионального развития в опытной и перспективной компании. Возможность участвовать в обучении, круглых столах и крупных семинарах от компании. Молодой, дружный коллектив. "
Senior Java Software Engineer (remote),https://hh.ru/applicant/vacancy_response?vacancyId=46308863,2021-07-16T18:14:55+0300,False,,,,От 3 до 6 лет,Удаленная работа,Java;SQL;Microservices;Git;Spring Framework;AWS;,IDT Technologies,Москва,"We&#39;re looking for a Senior Java Software Engineer.You will work in the team based in Minsk and USA which has advanced experience in VoIP and works on the one of our flagship product - Net2Phone. At this position you will:  Participate in the design and architecting of full stack transactional web enterprise systems that work on premise, AWS and GCP. Implement aforementioned design. Document the service architecture in order to support internal integrations for digital interfaces and business analytics. Write clean, DRY and modular code, providing proper documentation when necessary. Extend team tools and capabilities to support the ability to perform rapid prototyping.  We want you to have:  Minimum 4 years of experience with Java. Hands-on experience with large-scale products. Understanding of database technologies: No-SQL (MongoDB, DynamoDB) and relational (MySQL, PostgreSQL, etc). General knowledge about Apache Kafka or Apache Pulsar. Experience with Microservices programming pattern. Experience in writing technical design documents. Knowledge of asynchronous programming. Experience with SCRUM / Agile methodology. Willingness to learn and explore new technologies. Git: merge, rebase, cherry-pick should be fluent. Good English level – B1 or higher.  It would be a nice bonus:  Experience with cloud infrastructure (AWS, Google Cloud, Azure, Heroku, etc.). Experience in B2C or B2B telecommunications. A degree in computer science. Deep understanding of database technologies: No-SQL (MongoDB, DynamoDB) and relational (MySQL, PostgreSQL, etc). Deep understanding of how Apache Kafka or Pulsar work.  We offer you:  A really exciting and challenging job and talented people around. Competitive salary and growth opportunities. Good hardware. Modern office with free parking in the very center of Minsk. Remote work opportunity! 26 vacation days &amp; 5 fully covered sick days without sick leave required per year. Professional training, seminars, and conferences compensation. Superb corporate English lessons.  About us:IDT Technologies is a part of IDT Corporation – an American telecommunications company founded in 1990 and headquartered in Newark, New Jersey. Today it is an industry leader in prepaid communication and payment services and one of the world&#39;s largest international voice carriers. We are listed on the NYSE, employ over 1300 people across 20+ countries and have revenues in excess of $1.5 billion.Net2Phone is a rapidly growing global provider of unified cloud communications solutions. It was named ‘VoIP Supplier of the Year’ by the Telecom Consulting Group in 2018. TCG is one of the largest and experienced agencies in the US with over 3400 agents. Its cloud communication solution provides an integrated communications suite featuring powerful collaboration tools such as voice, messaging, chat, unlimited domestic and international calling to 23+ countries. Net2Phone’s commitment to TCG includes rapid quote turn-around, industry-leading SPIFFs, and evergreen residuals."
Pre-sales manager,https://hh.ru/applicant/vacancy_response?vacancyId=43297010,2021-06-29T09:04:05+0300,False,,,,Нет опыта,Гибкий график,Английский язык;B2B Marketing;CRM;,SIBERS,Новосибирск,"Мы открываем новую должность — Pre-sales manager. Наша компания занимается IT аутсорсингом — мы принимаем заказы на разработку программ и веб-приложений от иностранных заказчиков. Тебе предстоит работать в тесной сцепке с нашими Sales менеджерами и заниматься онлайн поиском потенциальных клиентов. Эта должность совмещает в себе как рутинную, так и творческую составляющую, отчасти даже потребует определённые детективные навыки. Используя профессиональные соцсети, такие как LinkedIn, Angel.co, тебе предстоит находить клиентов, нуждающихся в наших услугах. Для этого тебе потребуется подробно анализировать болевые точки бизнеса, искать дополнительную информацию в интернете, составлять персонализированные предложения для каждого потенциального клиента и начинать общение с ним. От тебя потребуется высокий уровень письменного английского языка, коммуникабельность и аналитические навыки. Также быть готовым к работе по вечерам из дома, так как наши заказчики в основном располагаются в Европе и США. Responsibilities:  Research and development of various lead generation channels (LinkedIn, Angel.co, Social media, etc.); Conducting initial lead analysis and classification; Researching leads, their companies and environment; Establishing initial contact &amp; handling the first steps of communication with our potential customers; Providing necessary assistance to other sales team members with establishing and developing connections with potential customers; Maintaining a customer database in CRM (collecting all the necessary data: names, emails, links in social networks, etc.); Daily reports about work results.  Specialized knowledge:  English (both spoken and written) — at least Upper-Intermediate level; Knowledge of social networks (such as LinkedIn); Experience using document management tools like Google Sheets and Google Docs; Strong written and communications skills; Experience in Outbound Sales/Lead Generation is a plus; Experience using LinkedIn and other tools to research companies and individuals is a plus; Keen eye on details; Experience with B2B sales is a plus.  Всем нашим сотрудникам мы предоставляем:  участие в интересных и разнообразных проектах для иностранных заказчиков; гибкий рабочий график; стабильную заработную плату и ежемесячные бонусы; множество корпоративных мероприятий; организованные спортивные тренировки: баскетбол, футбол, волейбол, настольный теннис, сноуборд и горные лыжи; льготные обеды; полностью оснащённую кухню в офисе; молодой, дружный и приветливый коллектив!  Вакансия открыта только для кандидатов из Новосибирска!"
Senior Core Network Engineer (IMS / CSCF / VoIP / SBC / SSS / SIP) in Moscow,https://hh.ru/applicant/vacancy_response?vacancyId=44126350,2021-07-12T15:51:09+0300,False,,,,Более 6 лет,Полный день,,ZTE Corporation,Санкт-Петербург,"ZTE is looking for the Senior Core Engineer. Location is in Moscow with business trips around Russia Responsibilities:   Work with IMS,CSCF,VoIP,SBC,SSS,SIP Configuration, Feature Testing, Troubleshooting. Protocol Specifications and Analysis   End to end testing of VoLTE network deployment in identified markets.   The task requires IP tracing in a complex network and multi-protocol analysis   Requirements:   Knowledge of Mobility and LTE architecture   Experience with SIP protocol and IMS based services   Experience with SS7 tracing, ability to discuss, identify and name the notes in a typical SIP call flow and the notes in an IMS/Application Server platforms and the function of each note.   Ability to document the test cases and be responsible for cleaning up discrepancies and ambiguity in the test.   Including validation with architects to ensure the correct call flow, clearly and accurately document and discuss the discrepancies, anomalies or issues with the test case.   Language English (Intermediate)   Wireless Mobility Network Experience Domain knowledge   Packet Analysis for VoLTE (or VOIP) Protocols Wireless domain of LTE, 3G, 3G+PacketCore, /UMTS/LTE   LTE, UMTS and GSM/GPRS Call flows   Network topology &amp; various interfaces   Protocol testing of UMTS/LTE   Understanding of call processes between End to End system testing   Ready for business trips   We offer:  Competitive salary Working in international company "
Project Manager (1C & Oracle),https://hh.ru/applicant/vacancy_response?vacancyId=46299482,2021-07-16T14:04:12+0300,False,350000,,RUR,Более 6 лет,Полный день,Английский язык;ERP-системы на базе 1С;ORACLE;remote;Project manager;freelance;Управление;Business English;Fluent English;Удаленная работа;Разговорный английский;,ExRP,Москва,"Project Manager (1C &amp; Oracle), freelance Project Manager (1C &amp; Oracle) Name of the project or industry: HiTech industry Period of engagement: 12 months Location: Moscow Fulltime, remote work   Key requirements: • Hands on experience with 1C and Oracle ERP • Experience in managing projects, tracking tasks, and working with multiple teams • Language – Fluency in Russian and English Условия привлечения: фриланс контракт (ИП, ГПХ, самозанятость). Интервью будет на английском."
Senior Data Scientist / ML-engineer (NLP),https://hh.ru/applicant/vacancy_response?vacancyId=45786274,2021-06-28T14:08:42+0300,False,200000,300000,RUR,От 3 до 6 лет,Удаленная работа,NER;deeppavlov;production-ready code;dialogue systems;dialogue state tracking;sentence encoder;,РЕ:ПОИНТ,Новосибирск,"Привет! Мы - компания Re:point, продуктовая IT- компания. Работаем на российском и зарубежном рынке с 2012 года. Сейчас мы разрабатываем несколько инновационных продуктов для фармацевтического ритейла с использованием алгоритмов машинного обучения. Используются технологии в области CV &amp; Speech-to-Text с последующей обработкой и визуализацией данных в статистических панелях. NLP работает с результатом обработки STT (диалоги в аптеках), основная задача - это извлечение именованных сущностей из текстов фармацевтического содержания. Сейчас мы ищем опытного разработчика для работы с естественным языком и дальнейшего построения и руководства командой NLP-инженеров. Обязанности:   Предобработка текстового описания товара (очистка, токенизация, лемматизация);   Предобработка результатов мультиязычного STT;   Извлечение именованных сущностей и ключевых слов;   Морфологический, синтаксический анализ;   Оценка и распределение задач по NLP в команде ML-инженеров;   Организация разметки с последующим обучением / тюнингом NLP моделей.   Требования:   Умение писать production-ready код в Python;   Опыт работы с классическим ML алгоритмами и библиотеками (sklearn/scipy/pandas/numpy stack);   Опыт работы с алгоритмами и библиотеками машинного обучения в NLP (с некоторыми из представленных): nltk, deeppavlov, spacy, gensim и Named Entity. Recognition (в особенности DrugNER);   Опыт работы с русским языком:   морфология: pymorphy2;   парсеры грамматик: Tomita parser, yargy.       Опыт обучения глубоких нейронных сетей с использованием фреймворков Tensorflow, Keras, PyTorch на собственных данных.   Дистрибутивная семантика: word2vec, fasttext, и др.   Опыт построения моделей глубокого обучения (Transformers, Language Modeling, Sentiment Analysis, Seq2Seq);   Контроль версий: git.   Опыт работы с базами данных;   Опыт подготовки web-сервисов для ML-моделей;   Участие и победы в Kaggle.   Будет плюсом:   Опыт работы с обработкой текста на языках отличных от русского и английского.   Опыт построения моделей с использованием оптимальных эмбеддингов, памяти и attention механик;   Опыт работы с моделями text-to-text (T5).   Опыт обучения STT моделей;   Умение читать и реализовывать научные статьи по теме;   Разработка/изучение dialogue state tracking алгоритмов;   Опыт разработки диалоговых систем;   Участие и победы в Kaggle.   Условия:  Удаленная работа; Официальное оформление по ТК РФ; Конкурентная, &quot;белая&quot; ЗП; Гибкое начало и окончание рабочего дня; Работа в продуктовой команде, ревью; Конференции, митапы, учебные курсы за счет компании; Открытое к диалогу руководство; Возможность влиять на развитие продукта и компании. "
