vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Разработчик Python/Django,https://hh.ru/applicant/vacancy_response?vacancyId=46130843,2021-07-09T18:35:23+0300,False,90000,150000,RUR,От 3 до 6 лет,Удаленная работа,Python;Django Framework;PostgreSQL;SQL;ООП;Docker;Git;Redis;RabbitMQ;Celery;Работа в команде;,ДЖАСТ ВОРК,Екатеринбург,"Доброго времени суток, коллеги! Компания JustWork – профессиональный разработчик программного обеспечения. Мы вносим вклад в развитие индустрии онлайн-кинотеатров, видеосервисов и онлайн-игр в России и зарубежом. Эффективная команда и отлаженный процесс разработки являются нашими основными конкурентными преимуществами. Их развитие – основной приоритет для нас. Предлагаем профессиональным разработчикам на Python занять своё место в нашей команде. Это возможность проявить себя в множестве проектов различных тематик. Каждый наш клиент индивидуален: у каждого своя боль, свои особенности бизнеса, задачи и приоритеты. Поэтому на разных проектах ожидают разные вызовы – скучно точно не будет! Важно, чтобы вы хорошо владели такими инструментами как Python, Django, DRF, Celery. Но мы не просто пишем код – мы решаем задачи бизнеса. Поэтому от вас также потребуется способность критически и самостоятельно мыслить. Пригодятся и навыки коммуникации: умение поддерживать конструктивный диалог, умение преподнести и отстоять свою точку зрения. И, конечно, нашу деятельность трудно представить без стремления развиваться самому и зажигать новыми идеями коллег. С момента основания компания была ориентирована на удалённое взаимодействие. Год 2020 сильно поменял подход к выполнению работы и коммуникациям. И мы внезапно оказались в тренде. Наши команды состоят исключительно из географически распределенных сотрудников. В работе используем множество проверенных и адаптированных к удалёнке Agile-практик и инструментов. Основные активности происходят в рабочее время по Москве. Возможен очень гибкий график при условии, что работа делается хорошо и в срок, а проектная команда систематически достигает целей спринтов. На позиции разработчика мы предлагаем оплату до 150 000 ₽. Но мы будем очень рады, если вы амбициозны и хотите вырасти до ведущего, руководителя разработки, CTO и далее по смыслу. В таком случае оплата будет ограничена только вашим желанием участвовать в росте и развитии компании. А в планах у нас сделать X10 в следующие 3 года. И кое-что ещё...  Нам не важно, из какого места на карте мира вы выходите на связь, если её качество не ухудшает коммуникации. Мы договоримся о любых гибкостях в графике при условии стабильно хорошего результата. Поддержим участие в Open Source, социальных и образовательных проектах. Компенсируем посещение оффлайн и онлайн конференций. Выдадим корпоративную скидку на Skyeng. Подкинем книг из корпоративной электронной библиотеки. Раздумываете над прохождением профессиональных курсов? – Обсудим! "
Python разработчик (back-end),https://hh.ru/applicant/vacancy_response?vacancyId=46129200,2021-07-09T17:30:42+0300,False,,200000,RUR,От 3 до 6 лет,Гибкий график,Python;PostgreSQL;SQL;Git;API;Unix;CRM;ERP;Clickhouse;Kubernetes;CI/CD;Docker;,Национальный Цифровой Агрегатор,Москва,"Мы, компания Национальный Цифровой Агрегатор, занимаемся доставкой и распространением музыки и всего, что с ней связано, на все известные музыкальные сервисы. Мы – самая быстро растущая компания на российском рынке, и под нашей опекой находится огромное количество музыкантов, включая тех, кого слушаешь или смотришь ты. Мы развиваемся сами и помогаем развивать все музыкальные сервисы (Apple iTunes, YouTube Music, Spotify, Deezer, Shazam, СберЗвук, Яндекс.Музыка, ВКонтакте и др.), а также операторов сотовой связи &quot;большой четвёрки&quot;. Если хочешь изменить мир российской музыки, сделать жизнь музыкантов проще и ярче и заработать на этом – мы будем тебе рады. В нашей команде открыта вакансия опытного Python разработчика (back-end) Основная задача - разработка новых CRM и ERP сервисов на Python для нужд компании и бизнеса. У компании уникальный бизнес-процесс работы с музыкальным контентом и видами его использования и распространения. Техническая часть очень важна в этом процессе.Результат твоей работы будет влиять на все крупные интернет-сервисы, работающие с музыкой, и на каждого конкретного музыканта в частности. Обязанности:   Разработка приложений и сервисов на Python;   Разработка API;   Участие в формировании архитектуры новых сервисов и проектов;   Документирование кода.   Требования:   Опыт работы от 3 лет в разработке с применением Python;   Хорошее знание SQL (PostgreSQL);   Умение создавать API для front-end;   Опыт работы с системами контроля версий (Git);  Опыт работы с Docker;  Умение работать в команде, проверять результаты своей работы, способность производить код высокого качества;   Самостоятельность и ответственность.   Желательно:   Знакомство с Unix-like системами;   Знакомство с ClickHouse;  Опыт работы с Django и DRF; Понимание процессов CI/CD; Опыт использования Kubernetes;  Любовь к музыке.   Условия:   Полная занятость, полный рабочий день (офис, 2 дня в неделю - удалённо);   Оформление в штат компании по ТК РФ;   ДМС после прохождения испытательного срока (3 месяца);   Работа в молодой дружной команде, отсутствие дресс-кода в офисе, адекватный менеджмент;   Офис в БЦ Port Plaza в шаговой доступности от станции м. Технопарк.  "
Разработчик 1С со знанием Python,https://hh.ru/applicant/vacancy_response?vacancyId=46425302,2021-07-21T17:18:54+0300,False,,,,От 1 года до 3 лет,Удаленная работа,PostgreSQL;SQL;Java;1С: Предприятие 8;MS SQL;1С: Управление предприятием;1С программирование;Go;Создание конфигурации 1С;Ведение переговоров;Грамотная речь;Деловое общение;Python;1С: Бухгалтерия;Cистемы управления базами данных;,Кулагин Илья Сергеевич,Москва,"FastZila — команда профессионалов в области аутсорсинга курьерской доставки для E-commerce и Ритейла.Мы запускаем новый ФинТех продукт и ищем коллег в новую быстрорастущую команду. Если вы опытный разработчик 1С со знанием Python или опытный BackEnd-разработчик с хорошими знаниями 1С, то работа у нас вам определенно понравится.Наши клиенты - крупные компании России с большим количеством сотрудников, большим трафиком и большим объемом данных.Мы разрабатываем системы интеграции для корпоративных приложений, шину данных, облачные хранилища данных на базе классических RDBMS и NoSQL, аналитические системы и системы фин.отчетности и конечно FrontEnd для пользователей, включая мобильное приложение.Сейчас у вас есть отличная возможность присоединится к стартап-проекту в самом начале пути, поработать с высокомотивированной командой профессионалов и вместе с ними сделать решение &quot;как надо&quot;, без &quot;легаси&quot; и &quot;костылей&quot; попутно создав новый крутой финтех продукт. Обязанности:— Интеграция типовых и не типовых конфигураций 1С:Предприятие с облачным хранилищем данных, Разработка обработок и отчетов для типовых конфигураций 1С.— Разработка BackEnd-а сервиса интеграции, программирование бизнес-логики, шины обмена данными, хранилища данных.— Участие в построении архитектуры систем компании Требования:— Опыт разработки 1С:Предприяте 8.x от 3 лет, знание основных конфигураций Бухгалтерия предприятия, Зарплата и управление персоналом, Управление торговлей, опыт администрирования решений на базе 1С, опыт разработки и администрирования БД для 1С— Знание языков программирования Python опыт разработки и запуска ПО написанного на одном из указанных языков.— Уверенные знания технологий БД, опыт работы с MSSQL или Postgresql или Oracle, хорошие знания SQL.Условия:— Оформление по ТК РФ оплата отпусков и больничных;— Оклад (обсуждается индивидуально с успешным кандидатом) + премия по результатам работы; — Обучение за счет Компании; — Возможна полностью удаленная работа;— Возможна проектная занятость;— Огромные возможности для профессионального роста."
Middle/Senior Python-разработчик в SberDevices (направление SmartApp),https://hh.ru/applicant/vacancy_response?vacancyId=41096400,2021-07-26T09:39:24+0300,False,,,,От 1 года до 3 лет,Полный день,,Сбербанк,Москва,"SberDevices — уникальное IT-пространство внутри Сбербанка. Разрабатываем голосовые продукты, умные устройства, виртуальных персонажей. Ищем Middle/Senior Python-разработчика в команду направления SmartApp. Мы занимаемся разработкой разработкой смартаппов и сценариев для наших умных устройств, поддерживающих голосового ассистента Салют и семейство виртуальных персонажей. В работе используем современные технологии, приветствуем в команде любые интересные идеи и каждые игрок команды может вложить в устройство что-то свое. Если тебе хочется участвовать в разработке инновационных устройств, заниматься развитием новых технологий, то мы ждём тебя!Мы ищем талантливых разработчиков, которым предстоит решать прикладные задачи обработки запросов на естественном языке (NLP). Задачи:  Решение прикладных и продуктовых задач NLP Взаимодействие с другими сервисами посредством различных API Взаимодействие с заказчиками, аналитиками, специалистами Data Science Поддержка собственного микросервиса, участие в релизном процессе    Наши ожидания:  Владение Python3 на уверенном уровне, достаточном для промышленного программирования Хорошие знания алгоритмов Умение писать тесты, знакомство с подходом TDD Самостоятельность, умение анализировать и структурировать требования, декомпозировать задачи Желание разбираться в продукте в целом, а не только в своем коде Умение конструктивно взаимодействовать в горизонтальных командах, состоящих из разработчиков, менеджеров, аналитиков, дизайнеров Готовность разрабатывать по методологиям Agile    Будет плюсом:  Знание технологий NLP, основ Data Science Опыт работы с Apache Kafka Опыт работы с Django, реляционными БД (Postgres) Знание Git, Docker, Jira, Confluence Знание инструментов DevOps Опыт работы в крупных компаниях    Мы предлагаем:  Профессиональное развитие: сильная кроссфункциональная техническая команда, огромный каталог образовательных программ, посещение конференций, митапов за счет компании Конкурентный уровень заработной платы. Формируем индивидуальные предложения, отталкиваясь от реальных знаний специалиста ДМС, льготные условия по ипотеке, кредитованию от Сбера, скидки от компаний-партнёров Возможность гибкого начала рабочего дня, отсутствие дресс-кода, удаленный формат работы (до мая 2021) "
Fullstack Python Developer,https://hh.ru/applicant/vacancy_response?vacancyId=46242597,2021-07-14T16:12:03+0300,False,,,,От 3 до 6 лет,Удаленная работа,Python;JavaScript;Английский язык;AWS;Работа с базами данных;,Nitka Technologies,Владивосток,"Международная компания Nitka Technologies ищет разработчика на Python со знанием frontend-технологий. Наши сотрудники работают дистанционно в 15 странах мира. Присоединяйся! О проекте:   американский стартап в сфере онлайн-образования   проект долгосрочный, сейчас находится на стадии роста   большая гибкость в технологиях и подходах   дружелюбная и позитивная атмосфера в команде   удаленная работа на full-time с фиксированной ежемесячной оплатой   Что мы ждем от кандидата:   имеет опыт разработки на Python от 3 лет   знает JavaScript, React (или любой другой JS фреймворк)   без проблем переключается между задачами на frontend и backend   умеет поддержать рабочий разговор на английском   быстро осваивает новые технологии и применяет их на практике   Будет плюсом:   опыт работы с AWS   навыки работы с базами данных и ElasticSearch   Вам у нас понравится, если вы:   хотите участвовать в развитии нового продукта и разрабатывать проекты с нуля   любите атмосферу стартапа и тебе интересна работа в долгосрочном зарубежном проекте   готовы работать в сильной команде по формату Agile   любите развиваться и расширять свой стек технологий   хотите прокачаться в коммуникациях на английском языке   Что еще от нас:   оплата в долларах США   возможность работать удаленно из любой точки мира   оплачиваемые отпуска, больничные, праздничные дни   отсутствие бюрократии и лишних формальностей    "
Python разработчик (fullstack),https://hh.ru/applicant/vacancy_response?vacancyId=46195501,2021-07-13T11:39:36+0300,False,,,,От 3 до 6 лет,Полный день,Git;PostgreSQL;Python;Linux;MongoDB;Kubernetes;Gitlab;Vue.js;,DigitalHR,Санкт-Петербург,"Компания по развертыванию крупномасштабных коммерческих сетей ищет опытного разработчика на Python. Зарплата в евро. Минимум бюрократии. Без джуниоров. Без легаси. Только современные инструменты. Чем предстоит заниматься? Команда участвует в разработке международного стандарта связи LoRaWAN (мы члены технического комитета и соавторы стандарта) и эксплуатирует самую большую в мире сеть &quot;интернета вещей&quot;. Компания разрабатывает, строит и эксплуатирует сети связи, предназначенные исключительно для интернета вещей и основанные на самом передовом и быстрорастущем IoT-стандарте связи - LoRaWAN. Он позволяет создавать устройства с подключением к интернету и работой батареек до 10 лет без перезарядки. Компания разворачивает сети связи по всему миру, используя оборудование и серверные решения полностью разработанные внутри компании. Наши сети работают во многих странах мира: Бразилия, Уругвай, Парагвай, Аргентина, Мексика, Индонезия, Испания, Италия, Великобритания и т. д. Некоторые страны покрыты сетью на все 100%, например Тринидад и Тобаго, Андорра :) Технологии и инструменты:   Amazon Web Services в нескольких регионах.   GitLab (Git repo, CI/CD, issues).   Kubernetes, Helm, Grafana, Prometheus, отдельная команда мониторинга инфраструктуры.   Python (Back-end services).   Vue.js, HTML5 (Front-end services).   MongoDB/Atlas, PostgreSQL/RDS.   Redis/ElastiCache (Back-end services integration).   Необходимые знания и навыки:   Отличное владение Python и знание основных фреймворков.   Понимание многопоточности и асинхронного программирования.   Опыт в разработке микросервисных решений или близких к ним.   Понимание процессов DevOps и процесса разработки: git, CI/CD, мониторинг.   Опыт проектирования, разработки и поддержки RESTful API: versioning, verbs, throttling.   Знание паттернов построения распределенных решений: autoscaling, bulkheads, fail fast.   Опыт работы с СУБД и другими хранилищами данных: Redis/MongoDB/PostgreSQL.   Представление об устройстве сетевых протоколов: WebSocket, HTTP, TCP.   Задачи:   Участие в проектировании и разработке клиентских API с учетом их масштабируемости и поддерживаемости.   Разработка новых инструментов повышения доступности сети и ее мониторинга.   Разработка новых сервисов управления конфигурацией базовых станций в поле.   Синтез новых алгоритмов построения расписаний, распределения спектра, геолокации.   Реализация новых версий стандарта LoRaWAN, в том числе участие в написании отдельных частей стандарта.   Нулевой даунтайм. Улучшение качества тестирования и повышение автоматизации CI/CD процессов.   Участие в проектировании клиент-серверной архитектуры и архитектуре взаимодействия внутренних сервисов.   Component/functional/performance/load tests.   Условия:   Небольшая команда проекта и очень хороший коллектив.   Фиксированная оплата в евро, трудоустройство в европейскую компанию (полностью белая зарплата), минимум бюрократии.   Широкий спектр интересных задач: от разработки алгоритмов до правильной организации мониторинга.   Использование современных технологий и практик, а также возможность их изменить, если это ведет к повышению эффективности команды.   Фулл-тайм с гибким графиком.   Частично удаленная работа, если это ведет к повышению продуктивности.   Работа с международной командой, а также взаимодействие со специалистами из других областей техники: разработчики встраиваемого программного обеспечения, инженеры-электронщики и промышленные дизайнеры, команды в поле.   Офис в центре Санкт-Петербурга: расположение офиса дает шанс посещать семинары, мастер-классы и конференции, не выходя из него.   Кто в команде?   У нас молодая команда и дружный коллектив в который входят: разработчики серверного ПО, разработчики встраиваемого программного обеспечения, инженеры-электронщики, промышленные дизайнеры  "
Ведущий тестировщик (автотестер на Python),https://hh.ru/applicant/vacancy_response?vacancyId=46148476,2021-07-21T10:28:07+0300,False,,,,От 3 до 6 лет,Полный день,,НИИ «Восход»,Москва,"ФГАУ НИИ «Восход» — мультисервисный партнер государства в области информационных технологий. Мы создаем инновационные ИТ-решения для органов власти, внедряем и развиваем новые форматы эффективного взаимодействия между государством и обществом. Ваши будущие задачи:  Взаимодействовать с работниками департамента в рамках возложенных полномочий; Вести поиск решений для внедрения автоматизации в тестирование; Разрабатывать элементы тестовых сценариев для автоматизированного тестирования на основании анализа требований программного обеспечения; Осуществлять подготовку тестовых данных для автоматизированного тестирования; Проводить автоматизированное тестирование программного обеспечения; Осуществлять регистрацию и анализ дефектов; Осуществлять ведение системы учета и отслеживания ошибок; Осуществлять подготовку отчетов о выполнении плановых работ; Качественно выполнять обязанности в установленный планами срок по тестированию программного обеспечения: Проведение тестирования информационных систем и интерфейсов с внешними системами с использованием различных типов системного тестирования; Функциональное, регрессионное тестирование программного обеспечения; Оценка готовности к внедрению / обновлению программного обеспечения; Анализ алгоритмов и методик тестирования; Разработка планов и сценариев тестирования; Подготовка тестовых стендов; Возможность попробовать разнообразные средства и подходы на практике; Свобода в выборе решения задач; Принимать участие в согласовании проектных решений и применяемых в процессе создания и развития информационных систем методов и технологических подходов; Согласовывать отчетную документацию в рамках договоров и государственных контрактов; Организовывать сбор, накопление (база знаний) и своевременное доведение до работников отдела информации, используемой в протекающих процессах по тестированию программного обеспечения; Повышать собственную квалификацию и осваивать новые технологии при изменении технологического стека, применяемого в рамках выполняемых работ; Исполнять поручения непосредственного руководства;  Для нас важно:  Знание SQL; Знание систем контроля версий: Git; Знание Unix-подобных ОС; Знание Python; Владение каким-либо тестовым фреймворком (UnitTest, PyTest, Nose); Умение программировать на языках командной оболочки (bash, shell script); Опыт работы по направлению тестирования программного обеспечения от года; Опыт работы по направлению автоматизированного тестирования программного обеспечения с использованием языка программирования python, от года; Опыт работы с системой управления требованиями и ошибками; Знание теории проектирования и разработки программного обеспечения, принципов создания информационных систем; Готовность осваивать новые языки программирования для описания сценариев;  Приветствуются навыки оперативного руководства небольшой группой специалистов (в рамках конкретной задачи): планирование и организация работы, постановка задач и контроль выполнения   Высшее техническое образование (информационные системы, программное обеспечение) желательно.   Мы предлагаем:  работу в профессиональной команде; стабильную и конкурентоспособную заработную плату; оформление по ТК РФ; комфортный, просторный офис (м. Проспект Вернадского/ м. Мичуринский проспект ); гибкий рабочий график; ДМС (оформляется после окончания испытательного срока); бесплатная охраняемая парковка на территории офиса; корпоративные скидки возможность участия в профессиональных конференциях и форумах.  Просим указывать уровень ваших зарплатных ожиданий в сопроводительном письме."
Junior Python Developer,https://hh.ru/applicant/vacancy_response?vacancyId=46460353,2021-07-22T18:28:39+0300,False,70000,100000,RUR,От 1 года до 3 лет,Полный день,Python;Удаленная работа;Оптимизация кода;Высшее образование;,АСГ Компьютерное Зрение,Нижний Новгород,"Обязанности:  рефакторинг существующего кода (компьютерное зрение, видеонаблюдение) разработка тестов документирование анализ ошибок работы ПО  Требования:  высшее физ-мат образование опыт разработки на Python от 1 года  Условия:  удаленная работа зарплата 70 - 100 тыс. в месяц "
Fullstack Python Developer,https://hh.ru/applicant/vacancy_response?vacancyId=46236408,2021-07-14T13:51:59+0300,False,,,,От 3 до 6 лет,Удаленная работа,Python;JavaScript;Английский язык;AWS;Работа с базами данных;,Nitka Technologies,Нижний Новгород,"Международная компания Nitka Technologies ищет разработчика на Python со знанием frontend-технологий. Наши сотрудники работают дистанционно в 15 странах мира. Присоединяйся! О проекте:   американский стартап в сфере онлайн-образования   проект долгосрочный, сейчас находится на стадии роста   большая гибкость в технологиях и подходах   дружелюбная и позитивная атмосфера в команде   удаленная работа на full-time с фиксированной ежемесячной оплатой   Что мы ждем от кандидата:   имеет опыт разработки на Python от 3 лет   знает JavaScript, React (или любой другой JS фреймворк)   без проблем переключается между задачами на frontend и backend   умеет поддержать рабочий разговор на английском   быстро осваивает новые технологии и применяет их на практике   Будет плюсом:   опыт работы с AWS   навыки работы с базами данных и ElasticSearch   Вам у нас понравится, если вы:   хотите участвовать в развитии нового продукта и разрабатывать проекты с нуля   любите атмосферу стартапа и тебе интересна работа в долгосрочном зарубежном проекте   готовы работать в сильной команде по формату Agile   любите развиваться и расширять свой стек технологий   хотите прокачаться в коммуникациях на английском языке   Что еще от нас:   оплата в долларах США   возможность работать удаленно из любой точки мира   оплачиваемые отпуска, больничные, праздничные дни   отсутствие бюрократии и лишних формальностей    "
Python-разработчик в NeuroCore,https://hh.ru/applicant/vacancy_response?vacancyId=45462986,2021-07-12T11:44:15+0300,False,,,,От 3 до 6 лет,Удаленная работа,Python;Git;Docker;Kubernetes;Kafka;,Контур,Екатеринбург,"Кто мы и чем занимаемся Контур — разработчик веб-сервисов для бизнеса и бухгалтерии. Мы федеральная компания с 30-летней историей. Очень требовательно относимся к деталям и знаем все нюансы бизнеса, благодаря чему предлагаем клиентам удобный сервис. Такой, каким бы хотели пользоваться сами. В Контуре много интересных инженерных задач и технических вызовов для IT-специалиста: у нас высокая нагрузка и требования к надежности сервисов, а также немало алгоритмических задач. В Контуре самые разные команды разработки: большие и маленькие, продуктовые и инфраструктурные, стартапы, которые только начинают путь. В каждой команде свои технологии и процессы. Про команду Отдел Data Science делится на направления: прикладные направления (например, оптимизация техподдержки и товарные сервисы), лаборатории (например, лаборатория речевых технологий) и инфраструктуры. Чтобы помочь прикладным направлениям и лабораториям эффективнее справляться с Data Science задачами, мы создаем инструменты, оптимизирующие разные этапы решения этих задач:   загрузка данных из WEB: crawling, новости,   разметка данных с помощью асессоров или своими силами,   сбор данных из разных внутренних источников,   процесс проведения исследований и их воспроизведение,   деплой моделей машинного обучения в продакшн.   За все время работы мы выросли с трех человек до 50, разбились на небольшие подкоманды. Сейчас мы в поисках Python-разработчика в команду инфраструктуры Data Science. В составе уже три backend-разработчика, два frontend-разработчика, два тестировщика. Технологии команды: Python, Aiohttp, Docker, Kubernetes, Kafka, MongoDB. Про задачи Ищем человека, который будет заниматься развитием проекта NeuroCore:   хранение и анализ датасетов, моделей и метрик машинного обучения,   автоматизация процесса переобучения моделей,   AutoML,   деплой моделей в продакшн.   Сейчас часть модулей проекта уже реализована, активно используется и приносит пользу прикладным командам. Однако очень много крутых фичей еще предстоит реализовать, чтобы сделать процесс решения Data Science задач прозрачным, предсказуемым, воспроизводимым и эффективным. Задач ML не будет, поэтому, опыта с ML не требуется. Понимание, необходимое для контекста, придет само со временем =) Мы ожидаем от кандидата   Хорошее понимание микросервисной архитектуры и умение проектировать распределенные системы.   Опыта разработки на Python от трех лет и владение современными фреймворками.   Опыта работы с docker, k8s, GitLab CI.   Будет плюсом Опыт работы над open source проектами. Что мы предлагаем   При необходимости удаленный формат работы.   Классный офис с зонами отдыха и кухнями, где, кроме печенья, сладостей и кофе, можно найти сезонные фрукты, овощи, орешки и каши для полезного перекуса.     Уровень зарплаты зависит от твоих технических знаний и навыков. Пересмотр з/п два раза в год.   Гибкие рабочие часы (нам важна выполненная задача, а не работа с 9:00 до 18:00).   У нас отличная среда для обмена знаниями. Хочешь делиться в блоге на Хабре — с текстом статьи помогут наши деврелы. Хочешь выступать на крупных конференциях — поможем попасть и подготовиться. Также организуем митапы сами: от тебя инициатива и экспертность, от нас — вся организация ивента. А еще мы поддерживаем участие в опенсорсе.   Большое количество внутренних активностей: техническая конференция КонфУР, летучки и обмен опытом между командами, библиотека и корпуниверситет. Дизайн-ревью с экспертами в разных технологиях и специалистами с хорошим опытом проектирования. Всегда есть, с кем посоветоваться.   Максимум горизонтальных связей в коллективе, чтобы быстрее договариваться и решать рабочие задачи. А еще у нас есть инженерный совет. Он придумывает и реализует проекты, которые улучшают жизнь инженеров в компании.   Корпоративная соцсеть, где можно решить любой рабочий и бытовой вопрос. Найти единомышленников по pet-проекту и обсудить идею стартапа. За полдня сдать квартиру, отыскать лучшего врача в своем городе, продать сноуборд или раздобыть Гарри Поттера в росмэновском переводе.  "
