vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Senior Machine Learning Engineer (Smartwatches),https://hh.ru/applicant/vacancy_response?vacancyId=45362874,2021-07-20T08:56:00+0300,False,,,,От 3 до 6 лет,Полный день,Python;Tensorflow;PyTorch;Scikit-learn;Deep Learning;Machine learning;Numpy;Scipy;Pandas;,Samsung Research Center,Москва,"Project description: Development of machine learning algorithms based on data from smartwatches. Detection of different types of user activities / estimation of user’s body parameters / detection of incorrect measurement by the user. Tasks description:  Development of machine learning models for time series Evaluating the effectiveness and explanation of ML models Requirements analysis, proposition and justification of approaches to solve machine learning problems Data preprocessing, analysis, exploration and visualization  Requirements:  Higher education in STEM Python and common ML and DL libraries knowledge (scikit-learn, numpy, scipy, pandas, PyTorch/Tensorflow etc.) Confident knowledge of ML theory and basic statistics Experience in development machine learning models for time series Strong software engineering and technical (git, Linux) skills  Will be a plus:  Experience in dataset collection process planning Tools for ML experiments automation and tracking: DVC, MLFlow or Sacred, Hydra Experience in С or C++ development Experience in software development for Android platform Participation in Kaggle competitions Scientific publications and academic research experience  We offer:  Flexible working time  Full compliance with Russian Labor Code   Competitive salary   Corporate lunches   Medical and life insurance   7 paid sick leaves (without sick leave certificate)   Fitness room, shower, fitness compensation   Company compensates relocation and interview expenses    "
Технический специалист (термопластавтомат) / Plastic Molding Machine Setter,https://hh.ru/applicant/vacancy_response?vacancyId=45497678,2021-07-16T10:24:10+0300,False,,,,От 1 года до 3 лет,Полный день,литьё пластмасс;Английский язык;,АСО,Тольятти,"Сотрудники компании ACO сочетают в себе высокий профессионализм, креативность, вовлеченность и стремление к совершенству. ACO. creating the future of drainage Совместными усилиями наших специалистов мы хотим создать системы водоотведения будущего, продвигать инновации и при этом в обширной части заботиться об окружающей среде. Компания ACO желает быть инновационным партнером для всех, кто вносит вклад в строительство мира будущего, желает продвигать инновации, чтобы вместе предвосхищать будущие потребности и готовиться к ним. ACO. creates solutions for tomorrow‘s environmental conditions Наш успех напрямую зависит от высокого профессионализма и энтузиазма наших сотрудников. Сотрудники ACO преследуют единые профессиональные и эмоциональные цели, поддерживают друг друга и видят себя частью сильной и надежной семьи ACO. ACO. a strong family you can build on Позвольте себе стать частью большой и сильной компании! Добро пожаловать в ACO! Возьмите на себя ответственную функцию: Вы – Технический специалист со следующими задачами:   проведение запуска производства на площадке контрактного производства;   подбор материала для производства изделий, изучение рецептуры и согласование конечного материала для производства;   поиск возможностей удешевления продукции;   контроль при проведении ТО пресс-форм;   контроль и поддержание работоспособности пресс-форм;   контроль качества готовой продукции.   Что выделяет вас:  Опыт работы в сфере запуска производства литья пластмасс под давлением не менее 1 года. Наличие высшего технического образования.  Готовность к командировкам.   Опыт работы в сфере литья пластмасс под давлением не менее 1 года.   Понимание процесса литья пластмасс под давлением, а также свойств полимерных материалов и композиций.  Знание английского языка на уровне pre-intermediate. Высокая мотивация и готовность работать на результат.  Мы предлагаем:  Достойный уровень оплаты труда. Работа в дружном и сплоченном коллективе. Доставка транспортом компании. Завод находится по адресу: г. Тольятти, ул. Северная 21.         "
"Machine Learning Research Engineer (Dialogue Systems, Text & Speech Analytics)",https://hh.ru/applicant/vacancy_response?vacancyId=45600695,2021-07-16T10:21:10+0300,False,,,,От 3 до 6 лет,Полный день,Английский язык;TensorFlow;PyTorch;Deep Learning;C++;Python;,Криптонит,Москва,"Мы разрабатываем решения по распознаванию и синтезу речи, которые интегрируются в продукты организаций-партнеров. В процессе интеграции мы проводим оптимизации под требования и задачи конкретного заказчика.Мы ищем инженера исследователя в области обработки речи, текста и диалоговых систем. Готовы гибко обсуждать функции, роли и наименование позиции в зависимости от опыта и квалификации кандидата.Чем предстоит заниматься:  Решением практических задач и реализацией алгоритмов глубокого обучения по обработке речи и естественного языка. Анализом публикаций, мониторингом появления новых методов, формированием предложений по развитию разрабатываемых технологий. Постановкой и проведением практических экспериментов по оценке эффективности новых методов и алгоритмов. Анализом ошибок и решением проблем возникающих в production.  Наши ожидания:  Навыки и релевантный опыт в Deep Learning от 3-х лет. Уверенное владение TensorFlow и/или PyTorch. Опыт работы в OS Linux. Качественное понимание принципов лежащих в основе архитектур современных глубоких нейронных сетей; Уровень английского языка, позволяющий свободно читать и понимать научные статьи на английском, воспринимать английскую речь. Коммуникабельность, умение находить компромиссы и аргументировано отстаивать свою точку зрения. Умение структурировать собственную работу. Нацеленность на результат.  Будет плюсом:  Наличие ученой степени в области Computer Science. Успешное участие в соревнованиях Kaggle. Наличие научных публикаций. Опыт программирования на С++.  Что мы предлагаем:  Работу в развивающейся технологической компании. Интересные задачи (исследовательские и прикладные), работа в команде исследователей и разработчиков. Профессиональный и карьерный рост. Комфортные рабочие места в современном офисе, оснащение новым it-оборудованием, зона отдыха. Оформление в соответствии с ТК РФ. Заработную плату на уровне лидеров индустрии (обсуждается индивидуально и зависит от опыта и компетенций кандидата). График работы: пн-пт (с 10 до 19); возможно согласование индивидуального графика с руководителем и совмещение с научной и/или преподавательской деятельностью. Соцпакет: отпуск 28 календарных дней, ДМС после испытательного срока (3 месяца), корпоративное обучение (английский язык). Возможность участия в профессиональных конференциях. "
Machine learning/ML-разработчик,https://hh.ru/applicant/vacancy_response?vacancyId=46153219,2021-07-18T11:14:08+0300,False,,,,От 1 года до 3 лет,Полный день,Python;Git;SQL;MATLAB;Математическая статистика;Теория вероятности;Математическое программирование;Математический анализ;Работа с базами данных;Математическое моделирование;,АНО ЦИСМ,Москва,"В исследовательское подразделение киберпсихологии АНО ЦИСМ ищем инициативных практиков в Data Science и Data Engineering. Если:  Вы читаете разные международные статьи и выступления с широким пластом применения Data Science; Ваша ценность - интеллектуальная честность; Вам интересно вкладываться в проекты по исследованию поведения и конструктивной коррекции людей через цифровые средства коммуникации.  То:  Мы можем быть друг другу полезны!  Плюсы работы в нашей команде:  Интересные современные задачи, которые сразу применяются в дело, и не лежат на полке; Работа с научным руководителем с междисциплинарным опытом в прикладной математике, социальной психологии, Data Science и параллельных вычислениях; Для решения сложных задач проводим обучение сотрудников с ведущими практиками России в киберпсихологии; Ресурсы, чтобы обеспечивать расчеты самых сложных и требовательныхпо мощности задач.  Ключевые навыки:  Опыт разработки ML алгоритмов и реализации backend части решения; Автоэнкодеры и их статистические основы; Стек алгоритмов на базе рекуррентных нейронных сетей; Актуальные алгоритмы компьютерного зрения.  Также:  Поддерживаемый продакшн код с тестами (Python 3.6, 3.7, pandas); Умение интегрировать алгоритмы AI/ML в существующий API; Уверенный SQL: все данные в реляционных БД; Сильный разведанализ на сырых данных для корректной постановкибизнес-задачи; Знание базовых структур данных и алгоритмов, способность оценивать скорость работы алгоритмов; Знание основ теории графов, понимание алгоритмов решения задач на графах и математической логики; Знание основ GIT; Математика: линейная алгебра, тервер, статистика, желание двигаться в более глубокое изучение; Психологическая зрелость, высокий уровень самостоятельности, готовность идти в неизвестность.  Чем предстоит заниматься:  Разработка алгоритмов на базе машинного обучения на базе цифрового следав соцсетях и ряда интернет-порталов. Направления обработки: текст, изображения, видео, cookies; Организация сборки, хранения и обработки больших объемов данных; Интеграция алгоритмов в существующие образовательные сервисы; Также есть пласт задач на создание DMP.  Дополнительно оценим  Умение работать с VK API; Исследовательский склад ума; Опыт менеджмента системной разметки данных по изображениям, текстам и видео МФТИ / ШАД / Ozon Masters/ Университет искусственного интеллекта; Предметные области: e-commerce, b2c, маркетинг; В первую очередь рассматриваем резюме со ссылкой на github или иной открытый проект.  Если эта вакансия для вас, но у вас недостаточно опыта — напишите об этом в сопроводительном письме. Рассматриваем кандидатов с перспективой на развитие. Условия работы  Конкурентный уровень з/п, размер обсуждается по итогам собеседования; Официальное оформление по ТК РФ; График 5/2, суббота/воскресенье выходные; Офис, полный рабочий день (можно иногда работать удаленно); Для соискателей из регионов, при наличии отличной базы в математике, Data Science/Data Engineering, помогаем с релокацией; Обучение и развитие профессиональных навыков; Офис оснащен передовой техникой для работы молодежной, профессионально зрелой и амбициозной команды "
Senior Machine Learning Developer (Java/Python) (remote),https://hh.ru/applicant/vacancy_response?vacancyId=44535861,2021-07-11T19:05:50+0300,False,,,,От 3 до 6 лет,Удаленная работа,,Joom,Москва,"Joom — международный мобильный маркетплейс, самый быстрорастущий e-Commerce сервис Европы. Первую версию приложения мы запустили летом 2016-го года, к текущему моменту у нас более 400 миллионов установок по всему миру. Мы очень быстро растем и сейчас хотим нанять ML разработчиков в следующие направления:  сomputer vision: выделение атрибутов товаров из его фото и описания, поиск похожих и одинаковых товаров, фильтрация контрафакта и недопустимого контента, классификация фото и видео в разных приложениях. Стек: Python, Tensorflow, XGBoost, Golang, OpenCV, Docker, Kubernetes, catboost; prices: динамическое ценообразование, персонализированные скидки. Стек: Python, Tensorflow, XGBoost, Golang, Docker, Kubernetes, catboost; рекомендательная система: построение персональной ленты товаров для каждого пользователя. Стек: Java, Go, Python, Scala, Hadoop, Spark ML, Kafka, xgboost, catboost, MongoDB; ML infrastructure: задачи, связанные перфомансом, оптимизацей хранения данных и спарк расчетов, а также автоматизацией ml пайплайнов и realtime вычисления. Стек: Java и Spark, немного Go и Python.  Вакансии подразумевают не только анализ данных, придумывание гипотез, моделей и экспериментов, но и написание production-кода под высокие нагрузки. Требования:  хорошая алгоритмическая подготовка: знание базовых алгоритмов и структур данных, а также того как они реализованы в стандартных библиотеках; уверенное владение Java или С++ или Python: опыт разработки и отладки распределенных, высоконагруженных приложений, умение писать тестируемый код; промышленный опыт в Machine Learning: знание основных подходов к моделированию и обучению (линейные модели, GBDT, DNN, RNN и др.), знание статистики, алгебры, численных методов, опыт работы с байесовскими методами, опыт full-stack разработки, включающей анализ сырых данных, формулирование гипотез, создание моделей, проведение экспериментов, внедрение результатов в продакшн; опыт построения распределенного ML-стека с нуля.  Будет плюсом:  опыт разработки рекомендательных / поисковых систем; знание Go, Kotlin, Spark, Hadoop; опыт работы с MapReduce.  Условия работы:   удалённая работа;   белая зарплата;   пакет акций компании;   гибкий график;   любое оборудование для работы на выбор;   ДМС (в т.ч. для детей) и 100% оплачиваемые больничные;   ипотечная программа после двух лет работы.  "
Machine Learning Intern,https://hh.ru/applicant/vacancy_response?vacancyId=45619663,2021-06-21T18:07:03+0300,False,,,,Нет опыта,Полный день,C/C++;,Intel Corporation,Нижний Новгород,"Job Description Intel(R) oneAPI Data Analytics Library (oneDAL) team is looking for a Machine Learning Intern. oneDAL is a powerful library for data scientists that turns large data clusters into meaningful information with advanced analytics algorithms. You will have a unique opportunity to work in the most promising and rapidly developing area of artificial intelligence and big data analytics and be one of the first who can observe how new technologies change the world around us. In this role you will be responsible for development, validation and optimizations of Machine Learning algorithms for modern Intel architectures, integration of them into the customer&#39;s applications. The team of professionals will be glad to bring you onboard and help you to learn new technologies, gain programming skills in the area of machine learning and data analytics. Qualifications​​​​​- Experience in C and C++ languages - Strong mathematical/stat background - Basic knowledge in machine learning area The following qualifications would be an added advantage: - Knowledge of Windows &amp; Linux development environment - Knowledge of Intel development tools and libraries - Understanding of floating point operations and IEEE754 standard - Knowledge of OpenCL/SYCL languages -Knowledge of parallelism in shared (Intel TBB, OpenMP) and distributed (Intel MPI, Apache Spark, Dask) memory"
Machine Learning Engineer (команда Поиска),https://hh.ru/applicant/vacancy_response?vacancyId=46048820,2021-07-19T12:40:59+0300,False,,,,От 3 до 6 лет,Полный день,Python;PyTorch;SQL;Machine Learning;Анализ данных;data science;numpy;scipy;pandas;lightgbm;pytorch;scikit-learn;neural nets;nlp;search ranking;recommender systems;a/b-experiments;hadoop;hive;presto;,HeadHunter,Москва,"Мы ищем коллегу в команду, которая занимается созданием и развитием алгоритмов поиска и рекомендательных систем, основанных на машинном обучении. Наши решения работают в online режиме под большой нагрузкой на поисковом кластере из 100+ машин. Если вы хорошо знаете математику, любите копаться в больших массивах данных, находить в них закономерности, и умеете внедрять свои решения в продакшн, то мы будем рады видеть вас в нашей компании и ждем вашего отклика. Требования   Опыт реализации и применения моделей машинного обучения в продакшне;   Понимание основных методов и алгоритмов Machine Learning;   Знание принципов работы нейросетевых моделей для обработки текста;   Опыт в ранжировании, рекомендациях, а также в nlp-задачах будет большим плюсом;   Уверенное владение Python (numpy, scipy, pytorch, sklearn), приветствуется знание и опыт с Java;   Алгоритмическая подготовка: знание основных алгоритмов и структур данных;   Желателен опыт работы с различными источниками данных: SQL, Cassandra, Hive, Presto, Kafka, etc.;   Понимание и опыт работы с A/B-экспериментами;   Профильное высшее образование будет плюсом, например выпускники МФТИ, МГУ или ШАД;   Обязанности   Развитие моделей поискового ранжирования и рекомендательных систем;   Тюнинг существующих моделей, feature engineering, а также построение новых решений с нуля;   Прототипирование и доведение своих решений до продакшна на python;   Полная поддержка своих моделей: от написания запроса для выгрузки обучающей выборки из хранилищ данных до анализа результатов A/B-экспериментов и переключения всех пользователей на новый функционал;   Работа в продуктовой команде, состоящей из инженеров из разных областей (ds, backend, frontend, qa), а также product и project менеджеров;   Условия   Возможность выбора места работы: удаленно или из офиса;   Гибкий график рабочего дня;   Оформление в соответствии с ТК РФ, «Белая» заработная плата, выплачиваемая точно в срок;   Корпоративное ДМС после завершения испытательного срока (решаем вопросы со здоровьем быстро и удобно);   Возможность профессионального развития, обучение за счет компании, участие в специализированных конференциях;   Кофемашина с зерновым кофе, чай, фрукты на кухне;   Хороший тренажерный зал в офисе и душ при нем. А также занятия йогой, настольный теннис и кикер;  "
Senior Machine Learning Developer (Java/Python),https://hh.ru/applicant/vacancy_response?vacancyId=43770378,2021-07-15T20:06:16+0300,False,300000,,RUR,От 3 до 6 лет,Полный день,,Joom,Москва,"Joom — международный мобильный маркетплейс, самый быстрорастущий e-Commerce сервис Европы. Первую версию приложения мы запустили летом 2016-го года, к текущему моменту у нас более 400 миллионов установок по всему миру. Мы очень быстро растем и сейчас хотим нанять ML разработчиков в следующие направления:  сomputer vision: выделение атрибутов товаров из его фото и описания, поиск похожих и одинаковых товаров, фильтрация контрафакта и недопустимого контента, классификация фото и видео в разных приложениях. Стек: Python, Tensorflow, XGBoost, Golang, OpenCV, Docker, Kubernetes, catboost; prices: динамическое ценообразование, персонализированные скидки. Стек: Python, Tensorflow, XGBoost, Golang, Docker, Kubernetes, catboost; рекомендательная система: построение персональной ленты товаров для каждого пользователя. Стек: Java, Go, Python, Scala, Hadoop, Spark ML, Kafka, xgboost, catboost, MongoDB; ML infrastructure: задачи, связанные перфомансом, оптимизацией хранения данных и спарк расчетов, а также автоматизацией ml пайплайнов и realtime вычисления. Стек: Java и Spark, немного Go и Python.  Вакансии подразумевают не только анализ данных, придумывание гипотез, моделей и экспериментов, но и написание production-кода под высокие нагрузки. Требования:  хорошая алгоритмическая подготовка: знание базовых алгоритмов и структур данных, а также того как они реализованы в стандартных библиотеках; уверенное владение Java или С++ или Python: опыт разработки и отладки распределенных, высоконагруженных приложений, умение писать тестируемый код; промышленный опыт в Machine Learning: знание основных подходов к моделированию и обучению (линейные модели, GBDT, DNN, RNN и др.), знание статистики, алгебры, численных методов, опыт работы с байесовскими методами, опыт full-stack разработки, включающей анализ сырых данных, формулирование гипотез, создание моделей, проведение экспериментов, внедрение результатов в продакшн; опыт построения распределенного ML-стека с нуля.  Будет плюсом:  опыт разработки рекомендательных / поисковых систем; знание Go, Kotlin, Spark, Hadoop; опыт работы с MapReduce.  Условия работы:   красивый и удобный офис в районе м. ЦСКА/Динамо;   релокационный пакет для соискателей не из Москвы;   белая зарплата;   пакет акций компании;   гибкий график;   любое оборудование для работы на выбор;   ДМС (в т.ч. для детей) и 100% оплачиваемые больничные;   ипотечная программа после двух лет работы;   бесплатная парковка;   корпоративные обеды.  "
Big Data Machine Learning Algorithm Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=45778274,2021-06-28T11:38:30+0300,False,,,,От 1 года до 3 лет,Полный день,SCALA;C++;Java;Hadoop;Spark;Flink;Mathematical computing;Big data algorithms;Machine learning algorithm;English;,HUAWEI,Москва,"Huawei is becoming a leader in the ICT landscape. Together with our industry and academy partners, Huawei’s own Kunpeng/Taishan/Kirin eco-systems are rapidly growing up. It’s an up to 100 billion dollar business with promising technology and commercial prospect. Machine learning algorithms are widely used by customers. And the algorithms’ performance, computation cost, and hardware cost influence the customers’ experiences greatly. A successful algorithm solution is the core value of the Huawei eco-system. Huawei will long-term invest in big data machine learning algorithm areas. On Huawei HC2020 meeting, our Cluster Computing Acceleration Library was announced, see https://live.huawei.com/huaweiconnect/meeting/en/5955.html for more details. We welcome top talents and experienced candidates in this area to join our team and grow together with Huawei eco-systems. Promising and Challenging tasks and are waiting for you! Responsibility:   Grasp the cutting-edge technology and development trends in the machine learning algorithm areas which you are responsible for;   Responsible for the design, development, verification and delivery of one key algorithm field in machine learning area, algorithm field including but not limited to classification, clustering, tree, random forest algorithms; responsible for the analysis of algorithm performance bottlenecks and propose algorithm solutions to improve the algorithm performance;   Responsible for achieving the target of the algorithm in the project, i.e. build long-term algorithm competitiveness by designing/optimization, inventing/innovation on algorithm with mathematical/theory breakthrough;   Responsible to cooperate with academic/industrial partner (university/institute/startup etc.) to work together on the algorithm you responsible for.   Requirements:   PhD degree or 3 years working experience.   Understand the principles of big data algorithms, familiar with mathematical computing and common big data computing models in the industry, including but not limited to statistical models, matrix calculation methods, machine learning algorithm principles, and deep learning algorithm principles.   Familiar with big data open source components such as Hadoop, Spark, Flink, and have high-performance programming experience.   Familiar with one of programming language Scala, Java, C ++.   Have good algorithm research and analysis abilities, can quickly analyze industry top conference papers.   English – upper-intermediate/advanced.  "
Data & Machine Learning Engineer (Computer Vision / Image Forgery Detection),https://hh.ru/applicant/vacancy_response?vacancyId=46177899,2021-07-18T19:25:01+0300,False,120000,,RUR,От 3 до 6 лет,Удаленная работа,machine learning;машинное обучение;deep learning;computer vision;image forgery detection;Python;opencv;pillow;cnn;tenserflow;pytorch;,Messapps,Москва,"Мы ищем специалиста в области Data Science и Machine Learning. С обязательным опытом в области Computer Vision или Image Forgery Detection.Обязанности:Ваша работа будет заключаться в анализе и создании методов определения была ли отредактирована изображение/фотография.  Создания плана исследований для определения лучших направления Создание моделей и методов определения редактирования изображений Использование как существующих методов анализа так и создание новых  Требования:  Экспертное знание Python 3 Будет плюсом знание OpenCV и Pillow Опыт работы в Machine learning 3+ года, понимнаие и опыт с CNN, Tenserflow, Pytorch. Опыт работы с Computer vision или Image Forgery Detection 1+ года  Условия:  Полный рабочий день - 8 часов. График работы: Обязательно работать в период 8 утра - 11 утра по Нью Йорку (основной офис). Остальные 5 часов можно раньше, можно позже. Удаленная работа. Работаем организованно: используем месенджеры, таск менеджеры (в которых ведем спринты), и тайм трекеры. Знание языка достаточного для изучения профессиональной литературы и общения на рабочие темы. "
Machine Learning Engineer (команда Process Mining),https://hh.ru/applicant/vacancy_response?vacancyId=43984296,2021-07-19T13:10:38+0300,False,,,,От 3 до 6 лет,Полный день,Python;celery;ML;SQL;,Mail.ru Group,Москва,"Process Mining ― инструмент процессной аналитики для управления процессами и показателями бизнеса в режиме реального времени. Задачи:  разработка ML-моделей для задач анализа процессов; реализация функции подбора оптимального алгоритма ML; реализация коннектора для получения данных из SQL баз; автоматизация подбора параметров обучения модели; работа с очередями заданий по обучению, прогнозам и преобразованию данных; добавление алгоритма расчета времени относительно рабочих календарей; статистические функции для анализ процессов.  Требования:  Python3; Celery (опыт работы с очередями и обработчиками); ML (Tensorflow, Sklearn, Scikit); хорошее знание SQL.  Будет плюсом:  опыт работы с веб-сервисами enterprise-продуктов; опыт работы с данными Pandas (Numpy, Scipy); Docker; TarantoolDB.  Работа в Mail.ru Group ― это:  проекты большого масштаба: соцсети, почтовые сервисы, киберспорт, портал, игры, электронная коммерция ― в каждом есть возможность делать жизнь миллионов людей лучше; сложные и интересные задачи: высоконагруженные сервисы, которые задают уровень для конкурентов качеством и технологиями; быстрый рост в трендовых направлениях; амбициозные цели перед каждым проектом; оборудование: мощное железо, дополнительные мониторы, специализированные гаджеты ― все для решения масштабных задач и экспериментов; команда: работа бок о бок со «звездами» IT-индустрии, каждый из которых может поделиться своей экспертизой; профессиональное развитие: прямо в офисе мы организуем митапы, конференции, встречи разработчиков и тестировщиков, семинары и тренинги, куда открыт доступ каждому сотруднику; новый опыт: лучшие сотрудники преподают в наших образовательных проектах, выступают на российских и международных конференциях; офис в 5 минутах от метро, крытый паркинг для всех сотрудников, велопарковка, а летом ― прокат велосипедов, лонгбордов и самокатов; здоровье и спорт: программа ДМС доступна с первого месяца работы; для поддержания иммунитета круглый год во фреш-баре овощи и фрукты; собственный тренажерный и спортивный зал в офисе. "
Machine Learning Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=45367229,2021-07-09T09:01:37+0300,False,140000,180000,RUR,От 3 до 6 лет,Полный день,Python;Git;Linux;C++;ML;Images Processing;,НПО ПКРВ,Москва,"Функционал:   Разработка новых ML алгоритмов для распознавания и детектирования, а также доработка существующих;   Разработка новых алгоритмов обучения с подкреплением, а также доработка существующих   Требования:   Опыт работы в ОС Linux;   Опыт программирования Python от 4х лет;   Опыт работы в ML и Images processing;  Опыт разработки и глубокое понимание современных архитектур CNN, RNN; Опыт в Reinforcement learning: A3C, Deep Q-Network; Хорошее понимание Ensemble methods: RF, bagging, boosting; Будет плюсом знания в областях Dimension reduction/clustering; Приветствуется опыт работы в команде разработчиков; Приветствуется опыт работы с системой контроля версий GIT.  Мы предлагаем:  Интересную работу в стабильной компании на территории работодателя (г. Москва); Офис в 5 минутах пешком от м. Проспект Мира; Творческий подход к работе, профессиональный рост гарантирован; Комфортные рабочие места, достойная заработная плата обсуждается (заработная плата официальная); Полный рабочий день с 9.00 до 18.00 (возможен гибкий график); Оформление строго по ТК РФ, ДМС; "
Machine Learning Engineer oneDAL,https://hh.ru/applicant/vacancy_response?vacancyId=45593937,2021-06-21T10:15:33+0300,False,,,,От 3 до 6 лет,Полный день,C/C++;Mathematical Statistics;Mathematical Modeling;Mathematical Programming;Graph analytics area;Machine Learning;,Intel Corporation,Москва,"Job Description OneAPI Data Analytics Library (oneDAL) team is looking for a Machine Learning Engineer. oneDAL is a powerful library for data scientists that turns large data clusters into meaningful information with advanced analytics algorithms. You will have a unique opportunity to work in the most promising and rapidly developing area of artificial intelligence and big data analytics and be one of the first who can observe how new technologies change the world around us. In this role you will be responsible for development, validation and optimizations of Graph Analytics algorithms for modern Intel architectures, integration of them into the customer&#39;s applications. Qualifications:   Experience in C and C++ languages   Strong mathematical/stat background and knowledge in graph analytics area   Basic knowledge in machine learning area   The following qualifications would be an added advantage:   Knowledge of Windows &amp; Linux development environment   Knowledge of Intel development tools and libraries   Understanding of floating point operations and IEEE754 standard   Knowledge of OpenCL/SYCL languages   Knowledge of parallelism in shared (Intel TBB, OpenMP) and distributed (Intel MPI, Apache Spark, Dask) memory  "
Machine learning engineer нейросети GAN,https://hh.ru/applicant/vacancy_response?vacancyId=46371033,2021-07-20T11:19:52+0300,False,150000,250000,RUR,От 3 до 6 лет,Полный день,Python;ML Engineer;Рекомендательные системы;GAN;Математический анализ;,Северный Центр Позитроники,Москва,"ООО «Северный Центр Позитроники» приглашает в команду специалиста по нейронным сетям - Machine learning инженера (Middle, Senior) с опытом реализации алгоритмов машинного обучения с нуля (в приоритете генеративно-состязательные сети). Проект (наш собственный): мобильное приложение с искусственным интеллектом для примерки одежды и обуви на свою цифровую модель в виртуальной примерочной, оцифровки гардероба, создания модных образов, покупок в онлайн-магазинах, общения в социальной сети, получения рекомендаций от виртуального стилиста. На данный момент реализован MVP и нейросеть по очищению фона на фотографии.  Что конкретно должно уметь делать приложение в окончательной версии: 1. Обрабатывать фото одежды пользователей: очищать фон, улучшать качество изображения, преобразовывать плоское изображение в объемное, распознавать тип одежды, цвет. 2. &quot;Надевать&quot; одежду самого пользователя (обработанную в п.1) на цифровую модель (фото человека). 3. &quot;Надевать&quot; одежду из интернет-магазинов на цифровую модель. 4. С учетом параметров пользователя, предпочтений, истории покупок, просмотров, введенных пользователем данных (сезон, конкретный магазин, тип одежды): - Рекомендовать подходящую одежду из интернет-магазинов к одежде пользователя ( в целом и к конкретной вещи). - Собирать готовые комбинации одежды из вещей самого пользователя, из его вещей и вещей из интернет-магазина, только из вещей интернет-магазина. 5. Поиск в интернет-магазинах по картинке. 6. Возможно, дойдем до этого: замена элементов одежды на любой фотографии,как это делает нейросеть InstaGAN. На данный момент реализован MVP и нейросеть по очищению фона на фотографии. Обязанности:- дизайн, разработка, тюнинг, и вывод в прод моделей машинного обучения в области генерации изображений;- анализ различных источников данных, баз данных, хранилищ и форматов для решения бизнес задач (оценка целостности данных, их надежности и качества);- анализ научных публикаций, проверка теорий и гипотез;- документирование проделанной работы. Требования:- Написанные с нуля проекты на TensorFlow / Keras / PyTorch.- Опыт работы в качестве ML engineer либо CV engineer от двух лет.- Опыт работы с генеративно-состязательными сетями (GAN, SryleGAN, CycleGAN и пр.) приветствуется.- Знание Python, numpy, scikit-image, scikit-learn.- Знание линейной алгебры, теории вероятностей, мат. анализа будет преимуществом. Будет плюсом: - Практический опыт решения задач, связанных с распознаванием / классификацией / фильтрацией объектов; выделением атрибутов / извлечением признаков / поиском в пространстве признаков; построением предиктивных моделей. - Знание облачных решений, предпочтительно Azure Cloud. - Знание .NET, C#, SQL и опыт работы с Postgresql. Чем отличаемся:  Короткие планерки утром, которые позволяют оперативно проговорить с командой возникшие сложности, поделиться результатом и скорректироваться по задачам. Быстрое утверждение изменений и фич в виду отсутствия длинной цепочки согласования. Мы открыты для предложений по функционалу и дизайну, приветствуем идеи.  Что предлагаем:  Белая зарплата (оклад + премия) по итогам собеседования. Работа над интересными мобильными приложениями для массмаркета. Карьерный рост. Офис в центре, м. Павелецкая, паркинг в соседнем доме (машиноместо 7,5 тыс.), пешком до метро 12 мин. Удаленная работа или частично офис-удаленка - по согласованию. График работы с 9.00 (10.00) до 18.00 (19.00). "
